Revenue,Duration,Score,genre,,,,,,,,
16000000,124,7.1,28,,,,,,,,
28000000,139,6.5,12,,,,,,,,
10000,103,7.2,10752,,,,,,,,
20000000,108,6.3,53,,,,,,,,
3705538,112,6.9,10749,,,,,,,,
15000000,107,7.4,35,,,,,,,,
18000000,117,6.9,80,,,,,,,,
7000000,121,7.1,18,,,,,,,,
3000000,100,6.6,35,,,,,,,,
8045760,95,5.8,35,,,,,,,,
11500000,93,6.1,35,,,,,,,,
5000000,113,6.7,9648,,,,,,,,
3000000,81,7,18,,,,,,,,
3000000,94,6.9,80,,,,,,,,
20000000,129,6.6,12,,,,,,,,
5000000,101,7.3,53,,,,,,,,
55000000,141,7.3,80,,,,,,,,
57000000,144,7.2,18,,,,,,,,
30000000,90,7.1,9648,,,,,,,,
30000000,113,6.5,28,,,,,,,,
45000000,128,6.7,53,,,,,,,,
45000000,119,6.4,18,,,,,,,,
8000000,122,7.5,18,,,,,,,,
5300000,168,6.7,28,,,,,,,,
7000000,192,7.4,18,,,,,,,,
2800000,175,7.1,18,,,,,,,,
1333333,170,5.6,18,,,,,,,,
16000000,94,7.6,35,,,,,,,,
70000000,139,6.8,28,,,,,,,,
10000000,109,6.4,28,,,,,,,,
27000000,103,6.3,28,,,,,,,,
15000000,104,6.8,18,,,,,,,,
25000000,104,5.2,35,,,,,,,,
32000000,93,7.1,53,,,,,,,,
48000000,120,7.2,18,,,,,,,,
72000000,106,6.4,18,,,,,,,,
777000,86,6.4,18,,,,,,,,
19885552,109,6.5,18,,,,,,,,
12000000,182,7.2,28,,,,,,,,
14000000,145,6.7,18,,,,,,,,
12000000,172,7.3,18,,,,,,,,
50000000,114,6.6,18,,,,,,,,
18000000,120,6.5,36,,,,,,,,
120000000,95,6.8,12,,,,,,,,
90000000,96,6.5,16,,,,,,,,
75000000,86,6.6,10751,,,,,,,,
135000000,98,6.8,12,,,,,,,,
80000000,83,6.3,35,,,,,,,,
30000000,85,6.8,12,,,,,,,,
85000000,88,6.3,16,,,,,,,,
150000000,98,6.3,16,,,,,,,,
60000000,83,6,12,,,,,,,,
40000000,87,7.5,12,,,,,,,,
95000000,88,6.2,16,,,,,,,,
30000000,136,7.7,28,,,,,,,,
25000000,113,6.7,28,,,,,,,,
18000000,114,6.9,28,,,,,,,,
35000000,137,6,18,,,,,,,,
9000000,116,7.3,35,,,,,,,,
10000000,178,7.6,80,,,,,,,,
2000000,100,6.8,18,,,,,,,,
4000000,121,7.3,28,,,,,,,,
1000000,104,7.3,18,,,,,,,,
2840000,133,7.3,18,,,,,,,,
30000000,116,6.8,28,,,,,,,,
45000000,117,6.3,18,,,,,,,,
25000000,93,7.2,28,,,,,,,,
6000000,108,7.2,28,,,,,,,,
55000000,105,6.2,28,,,,,,,,
125000000,130,7.1,28,,,,,,,,
20000000,109,6.3,28,,,,,,,,
75000000,121,6.7,18,,,,,,,,
68000000,131,7.2,10752,,,,,,,,
24000000,145,5.6,28,,,,,,,,
100000000,143,7.4,18,,,,,,,,
80341000,150,7.1,12,,,,,,,,
20000000,105,7.5,14,,,,,,,,
6,122,6.6,18,,,,,,,,
2500000,128,7.5,18,,,,,,,,
85000000,113,6.8,18,,,,,,,,
75000000,108,7.2,28,,,,,,,,
60000000,119,7.3,28,,,,,,,,
100000000,131,6.4,12,,,,,,,,
90000000,128,7,28,,,,,,,,
130000000,124,6.1,28,,,,,,,,
150000000,126,6.5,12,,,,,,,,
30000000,123,7.4,18,,,,,,,,
75000000,106,6.9,878,,,,,,,,
20000000,116,6.7,18,,,,,,,,
39000000,107,6.7,18,,,,,,,,
90000000,178,6.9,14,,,,,,,,
43000000,104,6.4,18,,,,,,,,
60000000,110,6.6,28,,,,,,,,
92000000,126,6.8,28,,,,,,,,
75000000,110,6.4,28,,,,,,,,
94000000,145,7.1,18,,,,,,,,
100000000,146,6.8,18,,,,,,,,
2500000,119,7.3,27,,,,,,,,
1103000,99,7.1,9648,,,,,,,,
20000000,96,5.9,53,,,,,,,,
29000000,103,6.8,18,,,,,,,,
22000000,127,6.9,14,,,,,,,,
38000000,133,6.3,27,,,,,,,,
18000000,94,7,12,,,,,,,,
31000000,161,7.1,18,,,,,,,,
61000000,109,6.5,28,,,,,,,,
120000000,126,6.3,28,,,,,,,,
50000000,115,6.7,28,,,,,,,,
1100000,101,7.3,28,,,,,,,,
22000000,100,6.4,28,,,,,,,,
100000000,103,6.1,28,,,,,,,,
160000000,130,6.7,28,,,,,,,,
130000000,120,6,28,,,,,,,,
42000000,109,6.7,28,,,,,,,,
6000000,141,7.1,12,,,,,,,,
50000000,88,5.5,14,,,,,,,,
75000000,91,6,16,,,,,,,,
15000000,83,7,16,,,,,,,,
95000000,89,7,12,,,,,,,,
150000000,95,6.7,16,,,,,,,,
80000000,83,7.4,37,,,,,,,,
150000000,102,7.3,16,,,,,,,,
7500000,96,7,35,,,,,,,,
7000000,106,7.4,35,,,,,,,,
30000000,125,6.7,18,,,,,,,,
4437508,155,7.2,18,,,,,,,,
7100000,144,6.9,80,,,,,,,,
1500000,124,6.2,28,,,,,,,,
28000000,135,7.8,18,,,,,,,,
24000000,126,6.9,18,,,,,,,,
150000000,157,7.5,12,,,,,,,,
250000000,153,7.4,12,,,,,,,,
100000000,161,7.4,12,,,,,,,,
150000000,138,7.4,12,,,,,,,,
130000000,141,7.7,12,,,,,,,,
30000000,107,7.3,35,,,,,,,,
30000000,123,6.3,12,,,,,,,,
12902809,109,7.2,28,,,,,,,,
23000000,139,6.5,18,,,,,,,,
36000000,105,6.5,28,,,,,,,,
9285469,112,7.5,18,,,,,,,,
3800000,122,6.6,18,,,,,,,,
40000000,121,7.4,28,,,,,,,,
5700000,110,7.3,28,,,,,,,,
19100000,109,6.5,18,,,,,,,,
15000000,100,7.5,18,,,,,,,,
150000000,131,6.3,28,,,,,,,,
110000000,102,6.1,28,,,,,,,,
29000000,131,6.5,28,,,,,,,,
175000000,119,5.9,18,,,,,,,,
68000000,124,6.7,28,,,,,,,,
15000000,102,7.3,14,,,,,,,,
102000000,145,7.1,28,,,,,,,,
61000000,124,6.9,28,,,,,,,,
130000000,163,7,28,,,,,,,,
50000000,118,6,18,,,,,,,,
11000000,130,7.1,18,,,,,,,,
852510,113,7.3,18,,,,,,,,
31000000,138,6.5,18,,,,,,,,
1500000,92,6.6,28,,,,,,,,
10000000,130,7,18,,,,,,,,
94000000,116,4.5,28,,,,,,,,
747000,107,7.3,9648,,,,,,,,
1202007,103,7.7,18,,,,,,,,
1821052,111,7.9,18,,,,,,,,
19000000,188,6,10752,,,,,,,,
6000000,139,7.4,35,,,,,,,,
17000000,170,7.4,18,,,,,,,,
3000000,125,7,18,,,,,,,,
20000000,199,6.5,18,,,,,,,,
3000000,128,6.4,9648,,,,,,,,
2500000,111,7.6,80,,,,,,,,
3500000,113,5.9,35,,,,,,,,
18000000,152,6,12,,,,,,,,
4000000,108,7.7,35,,,,,,,,
9500000,117,6.5,28,,,,,,,,
6500000,142,6.5,12,,,,,,,,
4000000,78,7.1,16,,,,,,,,
15000000,139,7.5,12,,,,,,,,
2200000,99,6.7,18,,,,,,,,
2000000,82,6.7,35,,,,,,,,
7200000,120,6.3,12,,,,,,,,
9000000,181,7.4,18,,,,,,,,
1800000,104,7.4,28,,,,,,,,
700000,112,6.5,18,,,,,,,,
725000,102,6.5,80,,,,,,,,
4000000,100,6.5,12,,,,,,,,
1300000,99,7.1,28,,,,,,,,
2000000,109,7.3,18,,,,,,,,
3000000,93,7,28,,,,,,,,
7000000,125,6.4,12,,,,,,,,
2800000,106,7.7,35,,,,,,,,
1200000,100,7.4,35,,,,,,,,
1180280,110,4.6,18,,,,,,,,
1200000,78,6.7,14,,,,,,,,
1200000,113,7.5,18,,,,,,,,
12000000,110,6.1,28,,,,,,,,
672000,100,7.6,28,,,,,,,,
5000000,118,6.4,28,,,,,,,,
5500000,118,6.2,27,,,,,,,,
6000000,110,7.2,10749,,,,,,,,
325000,91,7.4,27,,,,,,,,
4000000,132,6.2,14,,,,,,,,
2300000,121,7.6,18,,,,,,,,
55000000,143,6.9,28,,,,,,,,
1000000,89,6.4,27,,,,,,,,
44000000,219,6.5,28,,,,,,,,
1000000,92,6,27,,,,,,,,
4100000,103,6.5,27,,,,,,,,
10000000,97,7.2,27,,,,,,,,
18000000,95,6.2,35,,,,,,,,
3000000,94,6.1,27,,,,,,,,
18000000,108,6.5,14,,,,,,,,
6000000,99,6.9,878,,,,,,,,
11000000,140,7.1,14,,,,,,,,
12000000,82,7,12,,,,,,,,
2500000,92,6.5,27,,,,,,,,
11000000,92,6.5,35,,,,,,,,
2000000,95,7.3,12,,,,,,,,
10700000,114,7.1,27,,,,,,,,
17000000,99,6.6,18,,,,,,,,
7000000,82,7.5,14,,,,,,,,
12000000,113,7.3,28,,,,,,,,
17000000,96,6.6,878,,,,,,,,
17000000,136,6.9,35,,,,,,,,
15000000,106,6.3,878,,,,,,,,
11000000,109,3.6,80,,,,,,,,
2500000,98,5,27,,,,,,,,
20500000,99,4.2,53,,,,,,,,
27000000,117,5.8,14,,,,,,,,
15000000,101,6.5,12,,,,,,,,
28000000,137,7,18,,,,,,,,
8000000,163,6.8,18,,,,,,,,
4500000,96,6.5,35,,,,,,,,
4200000,114,6.4,28,,,,,,,,
10000000,106,6.6,28,,,,,,,,
22000000,115,6.6,28,,,,,,,,
2500000,82,7.6,35,,,,,,,,
27000000,102,7,18,,,,,,,,
25000000,80,6.5,16,,,,,,,,
1000000,97,7.8,35,,,,,,,,
20000000,97,6.5,35,,,,,,,,
15000000,94,7.1,35,,,,,,,,
10000000,90,6.4,28,,,,,,,,
5000000,104,6,35,,,,,,,,
25000000,109,6.2,12,,,,,,,,
19000000,114,7.4,12,,,,,,,,
25000000,106,6,28,,,,,,,,
18000000,118,6.1,878,,,,,,,,
24500000,126,7.1,12,,,,,,,,
10000000,91,6.2,35,,,,,,,,
860000,97,6.5,10749,,,,,,,,
15000000,110,6.7,28,,,,,,,,
6000000,84,7.1,16,,,,,,,,
13000000,100,6.1,35,,,,,,,,
20000000,100,6.1,28,,,,,,,,
20000000,133,6.8,35,,,,,,,,
6000000,100,7.1,18,,,,,,,,
3000000,92,5.5,35,,,,,,,,
14000000,119,6.6,10749,,,,,,,,
7500000,108,7.1,35,,,,,,,,
7000000,164,7,18,,,,,,,,
700000,88,7.5,35,,,,,,,,
29000000,104,5.8,28,,,,,,,,
4000000,94,7.1,28,,,,,,,,
35000000,126,6.9,12,,,,,,,,
28000000,114,6.5,35,,,,,,,,
13000000,107,6.6,80,,,,,,,,
70000000,139,7.1,12,,,,,,,,
46630000,126,6.9,28,,,,,,,,
13800000,89,6.3,18,,,,,,,,
35000000,126,7,14,,,,,,,,
54000000,162,7.1,80,,,,,,,,
18000000,103,7.1,35,,,,,,,,
25000000,113,7.3,18,,,,,,,,
15000000,111,5.8,35,,,,,,,,
6000000,105,5.9,28,,,,,,,,
32000000,89,5.5,18,,,,,,,,
35000000,108,5.9,878,,,,,,,,
22000000,127,6.6,18,,,,,,,,
14000000,119,7,10749,,,,,,,,
37931000,77,6.5,12,,,,,,,,
35000000,117,5.6,28,,,,,,,,
25000000,138,6.4,12,,,,,,,,
65000000,113,7.1,28,,,,,,,,
9500000,124,7,35,,,,,,,,
30000000,99,6.7,27,,,,,,,,
47000000,154,6.1,28,,,,,,,,
80000000,126,6.6,28,,,,,,,,
3000000,104,7.4,27,,,,,,,,
40000000,128,7.1,10749,,,,,,,,
24000000,100,5.6,28,,,,,,,,
60000000,140,6.3,12,,,,,,,,
40000000,89,4.8,12,,,,,,,,
900000,95,6.6,28,,,,,,,,
40000000,128,6.8,35,,,,,,,,
5000000,139,7,53,,,,,,,,
11000000,120,7.3,35,,,,,,,,
20000000,94,6.5,10402,,,,,,,,
6900000,102,7.4,35,,,,,,,,
35000000,94,5.4,10751,,,,,,,,
14000000,120,6.8,18,,,,,,,,
42000000,154,6.6,18,,,,,,,,
20000000,112,6,10751,,,,,,,,
44000000,130,7.2,12,,,,,,,,
1000000,109,6.9,35,,,,,,,,
40000000,128,6.8,28,,,,,,,,
85000000,130,6.1,12,,,,,,,,
900000,92,5.1,35,,,,,,,,
13500000,104,7.1,35,,,,,,,,
3500000,97,7.2,18,,,,,,,,
45000000,141,6.3,18,,,,,,,,
11500000,134,7.4,18,,,,,,,,
20000000,104,6.4,35,,,,,,,,
2033000,102,7.6,28,,,,,,,,
21000000,105,6.5,35,,,,,,,,
6000000,117,6.6,35,,,,,,,,
23000000,101,6.6,10749,,,,,,,,
3000000,106,6.9,18,,,,,,,,
34000000,119,6.9,80,,,,,,,,
22000000,97,6.3,14,,,,,,,,
35000000,102,4.1,28,,,,,,,,
28000000,87,6.1,16,,,,,,,,
27000000,99,5.5,53,,,,,,,,
115000000,141,6.8,28,,,,,,,,
2800000,135,6.7,18,,,,,,,,
30000000,90,6.1,80,,,,,,,,
52000000,140,7.3,18,,,,,,,,
28000000,72,6.8,12,,,,,,,,
30000000,89,6,14,,,,,,,,
8,98,6.4,14,,,,,,,,
32000000,107,6.3,28,,,,,,,,
16500000,136,7.2,18,,,,,,,,
7000000,112,7.2,35,,,,,,,,
42000000,145,6.8,80,,,,,,,,
35000000,106,5.5,28,,,,,,,,
25000000,98,5.5,28,,,,,,,,
30000000,106,5.4,28,,,,,,,,
175000000,135,5.9,12,,,,,,,,
25000000,115,6.1,28,,,,,,,,
2962051,108,6.6,18,,,,,,,,
31000000,117,6.7,35,,,,,,,,
7000000,91,6.8,35,,,,,,,,
47000000,96,5.7,35,,,,,,,,
3000000,104,6.8,18,,,,,,,,
70000000,109,5.9,878,,,,,,,,
16500000,94,6.5,878,,,,,,,,
125000000,125,4.2,28,,,,,,,,
250000,113,6.7,35,,,,,,,,
180000,89,7.7,18,,,,,,,,
90000000,150,7.2,18,,,,,,,,
1300000,179,6.6,18,,,,,,,,
12500000,80,7.7,35,,,,,,,,
60000000,96,6.5,27,,,,,,,,
80000000,138,6.8,28,,,,,,,,
531374,96,7.6,12,,,,,,,,
90000000,126,7.3,12,,,,,,,,
3500000,91,6.8,35,,,,,,,,
50000000,125,6,28,,,,,,,,
3000000,96,6.8,18,,,,,,,,
26000000,121,6.9,18,,,,,,,,
55000000,114,6.5,18,,,,,,,,
10000000,130,6.8,14,,,,,,,,
65000000,159,7.1,9648,,,,,,,,
12000000,123,7.3,18,,,,,,,,
35000000,122,6.6,27,,,,,,,,
10000000,105,6.8,18,,,,,,,,
8000000,82,6.4,35,,,,,,,,
125000000,123,5.9,12,,,,,,,,
50000000,140,6.8,28,,,,,,,,
48000000,123,6.5,10749,,,,,,,,
75000000,104,6.3,18,,,,,,,,
18000000,131,7.2,18,,,,,,,,
33000000,98,6.8,28,,,,,,,,
70000000,98,5.6,28,,,,,,,,
15000000,97,6.8,35,,,,,,,,
18000000,95,6.5,10749,,,,,,,,
170000000,106,5.1,28,,,,,,,,
66000000,121,6.6,9648,,,,,,,,
75000000,104,6.8,12,,,,,,,,
140000000,127,6.3,28,,,,,,,,
40000000,110,6.2,35,,,,,,,,
80000000,103,6.4,35,,,,,,,,
80000000,108,6.4,35,,,,,,,,
40000000,116,5.7,27,,,,,,,,
90000000,91,4.9,27,,,,,,,,
6000000,101,6.1,35,,,,,,,,
25000000,122,6.9,10749,,,,,,,,
75000000,109,5.5,18,,,,,,,,
1500000,99,5.7,35,,,,,,,,
60000000,100,5.8,80,,,,,,,,
2600000,88,6.9,16,,,,,,,,
10500000,97,6.6,18,,,,,,,,
90000000,157,7.3,18,,,,,,,,
34200000,93,6.2,35,,,,,,,,
135000000,128,6,12,,,,,,,,
73000000,118,6.6,18,,,,,,,,
80000000,145,6.9,18,,,,,,,,
100000000,121,5.5,28,,,,,,,,
55000000,163,6.8,18,,,,,,,,
80000000,126,6.4,14,,,,,,,,
3000000,139,7.5,35,,,,,,,,
100000000,105,6.9,18,,,,,,,,
11000000,95,6.4,35,,,,,,,,
40000000,119,6.4,18,,,,,,,,
5200000,163,6.7,18,,,,,,,,
25000000,115,6,28,,,,,,,,
10000000,96,4.3,28,,,,,,,,
3800000,97,6.5,35,,,,,,,,
812000,64,6.8,16,,,,,,,,
15000000,147,7.7,53,,,,,,,,
123000000,104,6.2,10751,,,,,,,,
30000000,127,5.9,35,,,,,,,,
130000000,147,6.3,12,,,,,,,,
1000000,88,6.8,35,,,,,,,,
10000000,93,6.4,80,,,,,,,,
52000000,131,7.1,18,,,,,,,,
23000000,98,6.4,27,,,,,,,,
12000000,119,4.7,9648,,,,,,,,
20000000,124,7.5,28,,,,,,,,
80000000,106,5.4,53,,,,,,,,
20000000,112,6.6,53,,,,,,,,
57000000,105,6,10402,,,,,,,,
8500000,119,6.4,28,,,,,,,,
23000000,97,6.3,9648,,,,,,,,
48000000,93,5.6,14,,,,,,,,
40000000,119,6.4,18,,,,,,,,
21150000,92,4.7,12,,,,,,,,
38000000,106,6.6,28,,,,,,,,
62000000,125,5.8,28,,,,,,,,
34000000,108,4.8,18,,,,,,,,
21000000,109,6.2,18,,,,,,,,
29000000,137,6.6,12,,,,,,,,
60000000,87,5,35,,,,,,,,
23000000,141,5.6,18,,,,,,,,
2000000,156,6.7,10749,,,,,,,,
50000000,124,6.3,53,,,,,,,,
70000000,125,5.9,18,,,,,,,,
36000000,116,7,18,,,,,,,,
7000000,89,6,27,,,,,,,,
55000000,105,5.6,35,,,,,,,,
31000000,101,6.5,18,,,,,,,,
60000000,117,6.1,878,,,,,,,,
22000000,84,4.6,28,,,,,,,,
4500000,106,7.2,14,,,,,,,,
80000000,117,5.8,28,,,,,,,,
30000000,101,6.5,18,,,,,,,,
60000000,104,6.2,18,,,,,,,,
110000000,114,5.3,53,,,,,,,,
68000000,136,6.5,18,,,,,,,,
22000000,104,6.4,35,,,,,,,,
25000000,98,6.4,28,,,,,,,,
72000000,131,7,28,,,,,,,,
6500000,105,6.8,28,,,,,,,,
40000000,88,6,12,,,,,,,,
5000000,106,7.1,80,,,,,,,,
60000000,92,5.3,28,,,,,,,,
38000000,114,6.2,18,,,,,,,,
56000000,214,6.1,18,,,,,,,,
20000000,72,6.1,12,,,,,,,,
70000000,116,5.4,28,,,,,,,,
35000000,114,6.2,53,,,,,,,,
19800000,137,6.8,18,,,,,,,,
60000000,96,5.7,35,,,,,,,,
50000000,130,7.3,18,,,,,,,,
2000000,96,4.8,35,,,,,,,,
70000000,143,7,10402,,,,,,,,
140000000,91,6.1,28,,,,,,,,
105000000,119,6.3,28,,,,,,,,
13500000,107,6.9,18,,,,,,,,
45000000,113,6.9,28,,,,,,,,
50000000,115,6,28,,,,,,,,
16500000,126,7,18,,,,,,,,
22000000,139,7,37,,,,,,,,
200000000,127,6.7,28,,,,,,,,
14000000,106,6.1,35,,,,,,,,
45000000,94,6.1,27,,,,,,,,
130000000,124,5.7,28,,,,,,,,
125000000,124,6.2,28,,,,,,,,
130000000,144,6.6,18,,,,,,,,
22000000,121,6.6,14,,,,,,,,
26000000,97,6,35,,,,,,,,
27000000,99,5.5,80,,,,,,,,
7800000,102,6.5,53,,,,,,,,
25000000,94,6.1,28,,,,,,,,
8000000,99,6.7,35,,,,,,,,
74500000,109,6.9,12,,,,,,,,
30000000,104,5,35,,,,,,,,
52000000,113,6.2,9648,,,,,,,,
45000000,103,6.6,28,,,,,,,,
85000000,167,6.3,18,,,,,,,,
86000000,94,6,12,,,,,,,,
19000000,95,6.1,35,,,,,,,,
42000000,91,5.5,80,,,,,,,,
50000000,80,5.2,16,,,,,,,,
50000000,107,5.9,18,,,,,,,,
31000000,98,6,35,,,,,,,,
100000000,121,6.6,18,,,,,,,,
207000000,187,6.6,12,,,,,,,,
3000000,101,5.8,18,,,,,,,,
50000000,119,7.1,12,,,,,,,,
30000000,115,5.4,53,,,,,,,,
180000000,143,6.7,12,,,,,,,,
45000000,103,6,28,,,,,,,,
15000000,103,7.2,28,,,,,,,,
80000000,128,6.2,80,,,,,,,,
85000000,102,4.8,35,,,,,,,,
400000,95,6.8,35,,,,,,,,
10000000,101,5.6,18,,,,,,,,
6500000,112,7.2,18,,,,,,,,
45000000,113,5.7,28,,,,,,,,
500000,90,6.9,80,,,,,,,,
17000000,97,6.9,35,,,,,,,,
50000000,110,5.5,18,,,,,,,,
53000000,118,5.4,35,,,,,,,,
50000000,104,5.1,28,,,,,,,,
10000000,125,8.1,18,,,,,,,,
7000000,114,6.9,80,,,,,,,,
39000000,119,7.4,878,,,,,,,,
50000000,121,5.7,18,,,,,,,,
32000000,87,6.2,28,,,,,,,,
21000000,145,7.2,18,,,,,,,,
30000000,113,6.2,27,,,,,,,,
150000000,91,5.7,10751,,,,,,,,
30000000,118,7,18,,,,,,,,
10000000,92,5.8,27,,,,,,,,
30000000,107,6.5,35,,,,,,,,
45000000,134,6.1,35,,,,,,,,
12000000,103,6.2,12,,,,,,,,
25000000,97,6.4,14,,,,,,,,
65000000,101,6.1,10751,,,,,,,,
1000000,103,6.9,18,,,,,,,,
132000000,116,6.2,12,,,,,,,,
70000000,164,7,18,,,,,,,,
45000000,105,5.6,53,,,,,,,,
55000000,98,6.2,53,,,,,,,,
160000000,99,5.5,12,,,,,,,,
13000000,129,6.8,35,,,,,,,,
4200000,132,6.2,14,,,,,,,,
37000000,96,5.6,12,,,,,,,,
10000000,105,6.8,35,,,,,,,,
175000000,96,5.3,14,,,,,,,,
258000000,139,5.9,14,,,,,,,,
85000000,97,5.8,35,,,,,,,,
55000000,114,6.6,18,,,,,,,,
72500000,116,6.2,35,,,,,,,,
80000000,99,5.7,878,,,,,,,,
6000000,108,6.7,28,,,,,,,,
110000000,117,6.2,53,,,,,,,,
12000000,104,5.8,14,,,,,,,,
45000000,109,6.6,28,,,,,,,,
30000000,126,7,18,,,,,,,,
45000000,94,6.1,27,,,,,,,,
4000000,92,6.3,27,,,,,,,,
12000000,122,6.8,18,,,,,,,,
300000,88,6.9,99,,,,,,,,
25000000,101,5.6,35,,,,,,,,
12000000,98,5,35,,,,,,,,
19000000,80,6,27,,,,,,,,
25000000,90,6.1,10751,,,,,,,,
60000000,140,6.3,28,,,,,,,,
15000000,107,6.1,27,,,,,,,,
20000000,101,6.2,9648,,,,,,,,
6000000,121,7.4,18,,,,,,,,
130000000,165,6.3,18,,,,,,,,
4000000,96,6.4,35,,,,,,,,
85000000,136,6.7,35,,,,,,,,
35000000,109,7,35,,,,,,,,
700000,107,6.6,18,,,,,,,,
11000000,119,6.7,27,,,,,,,,
4000000,90,6.5,35,,,,,,,,
13000000,104,6.2,12,,,,,,,,
63000000,128,5.9,18,,,,,,,,
12000000,86,5.9,35,,,,,,,,
30000000,79,6.6,28,,,,,,,,
110000000,103,5.5,16,,,,,,,,
17000000,109,6.4,28,,,,,,,,
8,133,7.7,10752,,,,,,,,
40000000,129,6.9,18,,,,,,,,
110000000,108,6.4,28,,,,,,,,
35000000,123,6.5,18,,,,,,,,
23000000,124,6.6,36,,,,,,,,
30000000,129,6.2,35,,,,,,,,
85000000,88,5.9,12,,,,,,,,
20000000,106,6.1,35,,,,,,,,
25000000,113,6.1,18,,,,,,,,
60000000,106,6,12,,,,,,,,
15000000,96,6.7,18,,,,,,,,
592,137,6.5,10749,,,,,,,,
21000000,117,6.5,18,,,,,,,,
225000000,150,6.3,12,,,,,,,,
10000000,84,5.6,28,,,,,,,,
25000000,103,6,28,,,,,,,,
1243000,106,6.1,28,,,,,,,,
40000000,96,6.2,35,,,,,,,,
70000000,128,6.5,28,,,,,,,,
40000000,112,6.3,14,,,,,,,,
70000000,91,5.6,878,,,,,,,,
26000000,104,6.8,18,,,,,,,,
40000000,89,5.7,16,,,,,,,,
27000000,109,6.1,27,,,,,,,,
52000000,108,6.4,35,,,,,,,,
4000000,103,6.8,18,,,,,,,,
20000000,86,3.2,28,,,,,,,,
25000000,107,5.7,53,,,,,,,,
20000000,115,6.3,18,,,,,,,,
125000000,106,5.6,12,,,,,,,,
150000000,115,6.6,12,,,,,,,,
20000000,105,6.4,28,,,,,,,,
8000000,101,6.9,35,,,,,,,,
12000000,106,7.1,35,,,,,,,,
15000000,98,6,9648,,,,,,,,
150000000,138,6.5,53,,,,,,,,
14700000,103,5.7,35,,,,,,,,
45000000,97,7,18,,,,,,,,
16000000,100,6.6,18,,,,,,,,
200000000,106,6.1,12,,,,,,,,
16000000,91,7.1,12,,,,,,,,
65000000,98,6.5,35,,,,,,,,
35000000,96,6.6,35,,,,,,,,
3500000,106,6.5,35,,,,,,,,
37000000,96,6.5,35,,,,,,,,
15000000,131,7.2,18,,,,,,,,
19000000,101,5.9,35,,,,,,,,
35000000,92,6,28,,,,,,,,
175000000,94,6,16,,,,,,,,
32000000,111,6.9,12,,,,,,,,
160000,85,7.3,18,,,,,,,,
12500000,94,7.7,10752,,,,,,,,
170000000,126,7,12,,,,,,,,
55000000,90,6.2,12,,,,,,,,
80000000,104,5.2,18,,,,,,,,
45000000,104,5.6,12,,,,,,,,
14000000,98,6.2,53,,,,,,,,
20000000,102,6.1,35,,,,,,,,
35000000,88,5.2,35,,,,,,,,
155000000,113,6.2,12,,,,,,,,
130000000,107,6.7,12,,,,,,,,
30000000,111,6.5,28,,,,,,,,
3000000,92,6,35,,,,,,,,
15000000,102,5.6,35,,,,,,,,
42000000,100,6.3,12,,,,,,,,
7500000,93,5.6,28,,,,,,,,
80000000,118,6.6,28,,,,,,,,
1000000,100,6.2,28,,,,,,,,
5000000,90,5.2,9648,,,,,,,,
9000000,128,6.8,28,,,,,,,,
170000000,125,6.3,12,,,,,,,,
100000000,106,6.2,53,,,,,,,,
26000000,91,5.2,28,,,,,,,,
35000000,100,7.2,35,,,,,,,,
40000000,102,6.1,35,,,,,,,,
30000000,99,6.2,27,,,,,,,,
6000000,96,6.6,18,,,,,,,,
15000000,111,6.7,18,,,,,,,,
6000000,104,6.9,18,,,,,,,,
7500000,100,6.9,18,,,,,,,,
17000000,98,6.7,18,,,,,,,,
25000000,105,5.9,14,,,,,,,,
52000000,92,6.2,28,,,,,,,,
2400000,153,6.5,18,,,,,,,,
10000000,142,6.4,18,,,,,,,,
8500000,98,5.8,53,,,,,,,,
12000000,145,7.7,18,,,,,,,,
13000000,117,7.4,18,,,,,,,,
32000000,107,6.2,28,,,,,,,,
28000000,117,7.1,28,,,,,,,,
30000000,95,6.6,27,,,,,,,,
50000000,130,5.6,12,,,,,,,,
10000000,99,6.5,35,,,,,,,,
7000000,112,6.7,18,,,,,,,,
160000000,132,7.1,28,,,,,,,,
12500000,131,6.8,35,,,,,,,,
8000000,137,7.2,18,,,,,,,,
145000000,93,6.4,16,,,,,,,,
55000000,97,5.9,35,,,,,,,,
20000000,92,5.4,35,,,,,,,,
195000000,114,5.6,28,,,,,,,,
25000000,81,5.4,35,,,,,,,,
16000000,113,6.9,18,,,,,,,,
225000000,106,6.3,28,,,,,,,,
38000000,119,6.2,878,,,,,,,,
80000000,102,6.2,35,,,,,,,,
10000000,124,6.9,18,,,,,,,,
40000000,107,6,28,,,,,,,,
24000000,98,6.2,80,,,,,,,,
10000000,115,6.9,18,,,,,,,,
44000000,99,6.8,18,,,,,,,,
70000000,86,6.3,16,,,,,,,,
120000000,124,6.4,28,,,,,,,,
26000000,111,6.1,80,,,,,,,,
52000000,112,5.9,35,,,,,,,,
50000000,105,5.3,14,,,,,,,,
10000000,100,4.7,878,,,,,,,,
37000000,94,7.4,14,,,,,,,,
7000000,101,6.6,28,,,,,,,,
30000000,129,6.4,28,,,,,,,,
10000000,83,6.1,18,,,,,,,,
25000000,117,6.4,28,,,,,,,,
8900000,127,7.5,18,,,,,,,,
92000000,98,5.2,28,,,,,,,,
30000000,104,7,18,,,,,,,,
3000000,157,7.7,18,,,,,,,,
45000000,131,6.2,80,,,,,,,,
